,gender,genderLooking,age,name,counts_details,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,counts_g,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,verified,shareProfileEnabled,birthd,userId
156,F,M,22,Delal,0.65,5,19421,323,0,1,True,True,False,CH,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,0,519e6221170ba0346f000395
157,F,M,23,Alena,1.0,16,164425,9288,0,39,True,True,True,DE,0,0,0,1,0,1,0,2,False,False,True,False,False,False,1,1,0,519f8018140ba0df4000015b
158,F,M,21,Chayennex3,1.0,19,21706,478,18,0,True,True,False,DE,0,0,0,1,0,0,0,3,True,True,True,False,False,False,1,1,0,51a3bd49150ba04a7700036f
159,F,M,19,Greti,0.85,8,2237,28,2,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51a6406a160ba08829000084
160,F,M,23,petra,0.88,13,12405,238,2,0,False,True,True,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51a71414c76da1d47600028f
161,F,M,19,Julia,0.27,1,5783,178,4,0,False,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51a75363c66da18f1f0000a5
162,F,M,20,Tinkerbell,0.77,2,9312,405,17,0,True,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,0,0,51a7914b1c0ba08d700000ca
163,F,M,19,...,0.46,4,38561,4527,0,10,True,False,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,51a87b1c150ba0352d0000a3
164,F,M,25,Stephanie,0.73,3,5481,164,0,0,True,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51aa703c160ba02947000027
165,F,M,19,Riana,1.0,16,4940,300,3,0,True,False,False,LR,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51aa72adc76da15b15000089
166,F,M,23,An❤️,0.85,11,4621,88,0,0,True,True,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,51ab3c42c76da1a82800058c
167,F,M,19,niina,1.0,4,27780,2187,0,1,True,False,False,CH,0,0,0,1,0,0,0,2,False,False,True,True,False,False,1,1,0,51ab6f8b150ba0d51c000078
168,F,M,23,Kristinx3,0.92,7,14435,490,12,0,True,True,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51ab97cf1b0ba00a1300003d
169,F,M,21,Kitty E van Deines,1.0,30,4946,115,2,0,True,True,False,DE,0,0,0,1,0,0,0,3,False,True,True,False,False,False,0,1,0,51b33aa1180ba0c05e9feecb
170,F,M,21,schnägg,0.88,3,3075,106,15,1,True,False,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,51b49b21150ba00b7d0f67fe
171,F,M,24,MOSHneewittchen,0.85,8,24814,500,1,0,False,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51b4bdbc150ba0cb7db2bc41
172,F,M,19,meeli,0.69,4,22468,1306,2,3,True,True,True,CH,0,0,0,1,0,0,0,0,False,False,False,False,False,False,1,1,0,51b4efeec56da12d53076221
173,F,M,23,Joy,0.46,6,2597,53,0,0,False,False,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51bc59ecc66da12810bee857
174,F,M,20,Laar 4411,0.81,7,9139,333,11,1,True,False,True,CH,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,1,0,51beeb07170ba0d0458fb9be
175,F,M,22,Tegerlii,0.9,4,6912,242,5,2,True,True,True,CH,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,1,0,51bf47c8180ba02b2a422ac3
176,F,M,20,NiCaIm,0.92,15,6973,163,9,1,False,False,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51c0cce61b0ba01c2db4e50b
177,F,M,20,Andrea,0.65,2,8482,234,2,1,True,False,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51c36089150ba0fe19d46477
178,F,none,20,Julia,0.54,3,1693,43,5,0,True,False,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51c38cdd170ba0ca7a5d7a01
179,F,M,19,LaLocca,0.85,5,4098,426,1,2,False,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51c5c7f21c0ba02f20155447
180,F,M,21,moana,0.65,7,16101,437,5,1,False,False,True,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,0,0,51c840e7c56da1da76081afb
181,F,M,23,lena,0.62,5,297,4,0,0,False,False,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51c8c803c86da14e4e0ba2ce
182,F,M,23,Alina,0.27,3,14407,617,2,0,False,False,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51cb3216170ba0937405e60b
183,F,M,22,Stefanie,0.81,3,10801,518,0,0,False,False,False,CH,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,0,51cb32cf160ba0ee6b746bb3
184,F,M,20,LENA,1.0,8,18269,735,1,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51d02290140ba0d44d2f6161
185,F,M,20,Kelly Parra,0.92,8,8194,233,0,0,True,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51d17c6b170ba019793064aa
186,F,M,19,iana,0.81,5,14676,1003,1,0,True,True,False,CH,0,0,0,1,0,0,0,3,False,True,True,True,False,False,1,1,0,51d1ea931b0ba07569852f5d
187,F,M,19,Chiara xx,0.23,3,6556,119,5,1,True,False,False,DE,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,0,51d40d3a1b0ba00c7f774ce3
188,F,M,20,SchweizerPanda,1.0,6,34942,1235,4,10,True,True,True,DE,0,0,0,1,0,0,0,4,False,True,True,True,False,False,1,1,0,51d4116a170ba0236558b3b3
189,F,M,22,molayla,0.85,3,10921,729,0,0,True,True,True,CH,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,1,0,51d5b7d5190ba0885894ca58
190,F,M,23,sue.,0.46,4,34272,1046,0,1,True,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,51d68aec140ba0230fea2673
191,F,M,21,Darkpantherlady,0.85,5,5362,93,1,0,True,False,False,CH,1,1,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51d87d78160ba0462533f98f
192,F,M,20,Katharina,0.5,10,25724,862,0,0,True,False,False,DE,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,0,51d97722c66da1cd3ab30658
193,F,M,21,vanii,0.54,2,7951,277,0,0,False,False,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51d9ef961c0ba07e4e37f0a6
194,F,M,20,skyy19,0.19,5,6256,137,8,0,True,True,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,0,0,51dac73d140ba09b51cf5902
195,F,M,21,M_Girl,0.65,4,13493,481,2,0,False,False,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,51db05f8140ba09b51fb6d74
196,F,M,20,Dada ;*,0.92,19,22291,640,1,1,True,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51e33f6a170ba04519b02f8f
197,F,M,22,Melii,0.81,8,22705,942,4,1,True,False,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51e6f27ac66da16818971cfc
198,F,M,20,sandy,0.35,6,18459,1106,0,0,True,False,True,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,51e845c9c56da1ad3d76f910
199,F,M,21,Anne,0.81,22,13070,618,0,2,False,True,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,51ed8e6bc66da1a12546672b
200,F,M,24,Rosenrot,0.0,4,18114,1346,3,1,True,True,True,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,51f23a05c56da1b929c62ec0
201,F,M,21,Nicole,0.35,2,1002,41,0,0,True,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51f5858f140ba0670a0f1848
202,F,M,24,Inked Beast,0.85,8,8009,271,22,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,51f6c5f9190ba002600bef0b
203,F,M,24,Karoo,0.42,8,24428,889,7,0,True,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,51f6c6b0c66da1d1093e90f6
204,F,M,22,SunshineLove,0.62,6,15870,906,25,1,True,False,False,CH,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,1,0,51f6cf0d170ba0ee2d63a0d2
205,F,M,21,LittLeMissSunShiiNe_93,0.92,3,5208,217,5,1,False,False,True,CH,0,0,0,1,0,0,0,3,True,True,True,False,False,False,0,1,0,51f7551e180ba05804011bb8
206,F,M,24,Jasmine,0.77,6,21488,520,0,1,True,True,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,51ffdb85c66da1eb32664c35
207,F,M,21,Nicole,0.77,7,12006,339,0,0,True,True,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,0,0,520168ccc56da19d2f6dcb57
208,F,M,20,GGeraldine,0.54,14,32455,1925,8,1,True,True,True,CH,0,0,0,0,0,0,0,3,False,True,True,False,False,False,1,1,0,520391ae190ba0365d19ddb1
209,F,M,24,Samantha,0.65,14,2574,79,13,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,5204952ac56da1e96c91cb70
210,F,both,22,Monika,0.73,8,6029,200,2,0,True,True,True,CH,0,0,0,1,0,0,0,3,False,True,True,False,False,False,1,1,0,520507b31a0ba0c479b8c166
211,F,M,22,Karin,0.0,3,28,4,0,0,False,True,False,DE,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,0,52053d9c180ba0217c669998
212,F,M,20,Meret,1.0,4,4259,151,8,1,False,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,52060721c46da16b0e990384
213,F,M,22,Kate,0.27,1,12359,239,0,0,False,False,False,CH,0,0,0,1,0,0,0,2,False,True,True,False,False,False,0,0,0,5206157f170ba040231bbfa2
214,F,M,22,Lia Schweizer,0.92,26,13894,317,1,0,True,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5208a99b150ba00f711ed598
215,F,M,22,Teme,0.88,10,13420,926,6,2,True,False,False,CH,1,1,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,520946041b0ba0c4592ca3f8
216,F,M,23,blondi,0.54,15,34282,2135,0,0,True,True,True,CH,0,0,0,1,0,0,0,2,False,False,True,False,False,False,0,1,0,5209d5b1160ba04c112aba70
217,F,M,23,Anastasia,0.96,4,8938,275,0,1,True,True,False,CH,0,0,0,1,0,0,0,3,True,False,True,False,False,False,0,1,0,520bc1031c0ba0d46f9cfe88
218,F,M,20,Saskia Koltai,0.73,6,7451,132,0,0,True,True,True,CH,0,0,0,1,0,1,1,1,False,False,True,False,False,False,0,1,0,520bf3571c0ba07c326f8bdd
219,F,M,21,Stellaa,0.92,5,7256,157,2,1,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,520f3496190ba039162326a5
220,F,M,23,Steffelino,0.85,9,4688,168,1,0,True,True,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,0,0,520fe42bc76da19e37df8f07
221,F,none,22,Jess,0.54,14,12985,718,32,1,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,520fff44160ba06714d900c3
222,F,M,20,Viktoria,0.31,5,8295,831,0,0,True,False,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,0,0,52108ec4150ba0f037e8431c
223,F,M,19,lealu,1.0,12,16415,918,9,3,False,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,52110aaec46da1d74300bda1
224,F,M,21,smile,0.73,8,29112,837,0,1,False,True,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,5212667c190ba0b66480639d
225,F,M,19,Letiii,0.23,25,9119,163,1,0,False,False,False,CH,0,0,0,1,0,0,1,3,True,False,True,True,False,False,1,1,0,5213d341190ba08b098c8edf
226,F,M,23,Bea,0.81,4,8257,413,2,2,True,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5213d4d1190ba0a8108690b3
227,F,M,20,Vrijheid,0.88,8,3882,149,0,0,True,False,False,CH,0,0,0,0,0,0,1,1,False,False,True,False,False,False,1,1,0,5214f8531a0ba0e7439c28f3
228,F,M,24,sabi-stern,0.69,2,8886,211,0,1,True,False,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,52165ee1c66da15139639019
229,F,M,23,Enidan,0.96,9,8964,143,0,0,True,True,True,CH,0,0,0,1,0,0,1,2,False,True,True,False,False,False,0,0,0,52166148c56da1ad230a1645
230,F,M,21,Pädii,0.92,7,6146,123,1,0,False,True,True,CH,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,1,0,52170760c86da1be4cc57f4a
231,F,M,21,martiinaax3,0.88,26,24371,1928,0,1,False,True,False,CH,0,0,0,1,0,0,1,2,False,True,True,False,False,False,1,1,0,5217b0211a0ba0b43cf456e8
232,F,M,23,diecaroausrhf,1.0,16,14856,4436,11,0,True,False,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,521952a8180ba08817c2f209
233,F,M,25,eyes_like_sin,0.85,6,8081,303,2,0,True,True,True,CH,0,0,0,1,0,0,0,7,True,True,True,True,True,False,0,1,0,521b8a5d190ba07865175c87
234,F,M,22,♛Diva♛,0.42,5,7909,491,1,0,True,False,False,DE,0,0,0,1,0,1,0,4,False,True,True,False,True,False,0,1,0,521bea4cc46da1a817814db7
235,F,M,22,Ronja,0.38,9,21242,1004,20,4,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,521ce9a5170ba0662f756967
236,F,none,24,Carla AZ,1.0,3,21368,844,2,0,True,True,False,DE,0,0,0,1,0,1,0,4,False,True,True,False,True,False,0,1,0,521f78061a0ba0191f91a7af
237,F,M,26,Aline,0.23,2,399,55,0,0,False,True,False,CH,0,0,0,0,0,1,0,2,True,False,True,False,False,False,0,0,0,52237020150ba0173c149a28
238,F,M,20,Nicole,0.31,10,14779,447,0,1,False,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5225ce6ac46da1b22e8a2d67
239,F,M,22,Tania,0.62,4,11305,321,0,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52262f01140ba08521d89d6a
240,F,M,23,Liiiou,0.77,4,58944,3599,0,0,True,True,True,CH,0,0,0,1,0,1,0,3,True,True,True,False,False,False,1,0,0,522703b9180ba0c41654d0ba
241,F,M,19,Jessica :-),0.54,4,9591,139,10,0,True,True,True,DE,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,1,0,522c69fdc76da18114c7b62e
242,F,M,21,Burcuu,0.0,2,2971,98,0,0,True,False,False,CH,0,0,0,0,0,0,0,2,False,False,True,False,False,False,0,1,0,522ccdb51c0ba08069976e16
243,F,M,20,Anna,0.85,10,22846,656,6,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,522ded1cc66da12422fb5a39
244,F,M,25,KaribikGirl,0.77,8,9959,170,2,0,True,True,False,CH,0,0,0,0,0,0,0,2,False,False,True,False,True,False,0,1,0,522f44edc56da11815644495
245,F,M,19,cluuuuh,0.96,19,9992,697,29,0,True,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,52319bcf150ba0f457b683c8
246,F,none,21,lesya,0.81,1,6496,263,13,1,True,False,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,52343940180ba0a44828526c
247,F,M,20,Luisa ,0.81,3,34818,1680,4,3,True,False,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52358db31c0ba00242420d17
248,F,M,20,Simone xX,0.31,6,9664,268,0,0,True,True,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,5235b472c86da1df322245f6
249,F,none,20,Jessy:),0.69,11,2608,115,2,0,True,True,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5235c824150ba0f00a7de174
250,F,M,24,Meli,0.73,9,8369,223,2,0,True,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,5236143e150ba0a03569f9c8
251,F,M,24,Sandra,0.27,6,190,6,0,0,True,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,52370c4f1c0ba0a424906bb6
252,F,M,26,Sandra Marie,0.58,22,31079,1754,8,0,True,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,5238b00f1a0ba0f57ce09313
253,F,M,21,Anastasia,0.88,16,16088,1058,0,0,True,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,5238b330150ba0ee51459653
254,F,M,22,danijela,0.85,15,40214,3099,0,0,True,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5238d22e160ba02028b8c607
255,F,M,20,Alex,0.38,5,4954,190,0,0,False,True,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,523b79b7c66da1873975c900
256,F,M,24,Name,0.31,2,9991,334,1,0,False,True,False,DE,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,0,0,5240d063180ba0c50e263f11
257,F,M,23,Ariane,0.42,3,16063,914,0,0,True,True,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,52414666170ba0e10700b03a
258,F,M,25,magda24,0.54,5,26553,1428,2,2,True,False,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5242ec81160ba0f934d47abd
259,F,M,20,Steffi,0.42,13,16341,754,0,0,False,False,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,524315f5150ba00b66469c81
260,F,M,25,nadia,0.92,4,6092,115,7,0,False,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,524360f81b0ba0be1c130346
261,F,none,21,Nina,0.92,1,2616,52,0,0,False,True,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,5243ff17140ba0fb63d13256
262,F,M,21,Rebecca,0.35,3,646,20,0,0,True,False,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52448ca6140ba02230bc3812
263,F,M,25,maya,0.88,4,1371,53,0,0,True,True,False,FR,0,0,0,0,0,0,0,1,True,False,False,False,False,False,1,1,0,52449d1c1b0ba07b5a5ae8df
264,F,M,22,Kasia,0.77,4,15787,643,0,1,True,True,False,DE,0,0,0,1,0,0,0,3,False,True,True,False,False,False,0,1,0,52473743160ba06a4d07dd56
265,F,M,20,Alyssia,0.58,4,130,5,1,0,True,True,False,FR,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,1,0,52483ef11b0ba0b241b00bb5
266,F,M,23,Prise,0.92,14,15561,582,0,0,False,True,False,CH,0,0,0,1,0,0,0,3,True,True,True,False,False,False,0,1,0,524c84a7c86da1b42be06fa1
267,F,none,22,Nadine,0.69,2,16408,1564,55,0,False,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,524ea15ac56da1201041da53
268,F,M,19,bonecalinda,0.92,6,3529,57,0,0,True,True,False,FR,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,1,0,524fb230170ba0966612e515
269,F,M,19,Valenca,0.88,3,19909,1045,2,0,True,False,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5251b4a5170ba0c142d2f9d0
270,F,M,25,Andjela,1.0,20,10553,957,1,1,True,True,False,BA,0,0,0,1,0,1,0,1,False,False,False,False,False,False,0,1,0,52552fbf140ba07d6a4ab894
271,F,M,24,Tina,0.77,9,16851,1068,0,0,True,True,True,CH,0,0,0,1,0,0,0,2,False,False,True,True,False,False,0,1,0,5255734d180ba07b4abfdcdc
272,F,M,23,mela,0.65,4,13921,666,0,0,False,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,5256efbd170ba0e76f1dea48
273,F,M,20,Marta Adriana Alejos,0.88,8,15419,1046,0,0,True,True,False,CH,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,1,0,52570153160ba06b1acf28fb
274,F,M,23,🍓Strawberry🍓,0.65,8,38702,945,0,0,True,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,0,0,525d44a7180ba0237a9acec2
275,F,none,21,Akasha,0.85,23,12443,1301,1,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,525d6d221c0ba097544a701f
276,F,M,21,jule,0.69,5,1476,40,0,0,True,False,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,0,0,52614d04160ba07363a629c6
277,F,M,19,Lyn,0.81,16,29916,1725,35,0,True,True,False,DE,0,0,0,1,0,0,1,1,False,False,True,False,False,False,1,0,0,52626c50140ba0584f98b00b
278,F,M,23,Jasmin,0.88,8,18810,851,2,0,True,True,True,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,5262c5061a0ba0f278b45efb
279,F,M,19,Franzii,0.69,8,12169,314,0,0,True,True,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,5263a275140ba02143e3570b
280,F,M,23,Jasmin Kohlbrenner,0.81,2,979,121,0,0,False,False,False,CH,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,1,0,526413b61c0ba0f874653667
281,F,M,23,Susi,0.96,7,9673,608,0,0,False,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,5264273c190ba06d62f42698
282,F,M,24,gaaelle,0.96,11,17097,1188,1,0,True,True,True,FR,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,1,0,52652128140ba06b11a31973
283,F,M,20,Aylin,0.81,5,3501,106,0,0,True,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,5267a6fc1a0ba0bb6241f14f
284,F,M,23,Clem,1.0,9,2642,104,2,0,True,True,False,FR,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,0,526a6914180ba0c85db1cb38
285,F,M,19,Niica,0.35,5,5348,152,0,0,False,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,526ae78b190ba066750e09a2
286,F,M,21,zyn,0.77,4,9386,245,1,0,True,True,False,DE,0,0,0,1,0,0,0,3,False,True,True,False,False,False,0,1,0,526d6c9e1b0ba02c5d186378
287,F,M,21,partymaus93,0.77,16,5954,61,1,0,False,False,False,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52704ab0c66da1345f94e0ed
288,F,M,23,Bella18,1.0,0,4362,217,1,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,527193b8170ba04a52425ac7
289,F,M,21,Nadiia,0.5,9,19018,757,0,0,True,True,False,CH,0,0,0,1,0,0,0,2,False,True,True,False,False,False,1,1,0,527257e0160ba0bc0e260876
290,F,M,19,hanni1234,0.35,9,10165,169,39,0,False,False,False,DE,0,0,0,1,0,0,0,3,True,True,True,False,False,False,0,1,0,5272b810c66da1ec558bc964
291,F,none,22,Khaleesi,0.85,5,14885,290,0,0,True,True,True,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52741b4f180ba040543a1164
292,F,M,23,Mandy Müllmaier,0.58,2,991,24,0,0,True,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,52753960c46da1005188cc1e
293,F,M,19,nina,0.81,4,19957,530,0,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,527616cc1b0ba0283bf119b0
294,F,M,19,Jane ♥,0.92,3,5021,199,2,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,52764b23180ba07a52273952
295,F,M,20,Nele,0.31,5,36179,1484,2,0,True,True,True,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,5277d9e51a0ba0193d4ccac4
296,F,none,22,Lilou Meszaros,0.77,4,1025,14,6,0,True,False,False,FR,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,0,52794df41b0ba02902c74ef9
297,F,M,20,Delphine Cuillandre,0.85,3,1024,28,8,0,True,False,False,FR,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,0,527b1970160ba09c0d6b18ea
298,F,M,20,adeline,0.85,3,19073,1120,0,0,True,True,False,CH,0,0,0,1,0,0,0,1,False,True,False,False,False,False,0,1,0,527d44ef190ba03f52898f12
299,F,M,20,Giulia 🇮🇹,0.54,30,17525,703,34,0,True,True,False,IT,0,0,0,0,0,1,0,2,False,False,True,True,False,False,0,1,0,527f69ba180ba0d207bf0ebe
300,F,M,21,Barbaraa,0.0,3,9889,719,0,0,False,True,False,CH,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,0,528120611a0ba0bb4afbd7e4
301,F,M,25,Sabii,0.92,19,10117,330,0,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,528122c4190ba03c530c3323
302,F,M,22,Juliie,0.88,8,6840,335,0,0,False,True,False,CH,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,1,0,52815402180ba06e14a3a805
303,F,M,22,Stéphy,0.92,7,6705,260,7,0,True,True,False,FR,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,1,0,52829850180ba0df111b34b4
304,F,M,23,Queenie,0.81,11,4009,80,0,0,True,True,True,CH,0,0,0,0,0,0,0,1,False,True,False,False,False,False,1,1,0,52829dba170ba0b87d4d4c5a
305,F,M,23,nadine,0.62,19,42567,2108,1,0,True,False,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52834e8c1a0ba092431e93ef
306,F,M,21,Alexane,1.0,13,7788,419,2,0,True,True,True,FR,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,1,0,52836c5e1a0ba0e7431e9c46
307,F,M,25,Simona,0.77,12,4822,91,0,0,True,False,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52840a09160ba0821918fb5b
308,F,M,19,Sarah,0.38,17,33453,1401,0,0,True,True,True,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,0,52865f35140ba0081856ac31
309,F,M,21,Franci Erdbeer,0.65,6,4847,197,0,0,True,True,False,DE,0,0,0,1,0,0,1,1,False,False,True,False,False,False,0,1,0,52869824180ba04c0cb8fd20
310,F,M,21,Jasmina,0.65,21,11286,455,36,0,True,True,True,DE,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52891f6c140ba03d58e595b7
311,F,M,21,Jessie,0.81,7,706,23,0,0,True,True,False,DE,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,0,52892cb2140ba0f662553b37
312,F,M,23,Ra',0.08,3,15045,589,5,0,False,True,False,CH,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,0,52892eab1a0ba0e723fb49f4
